company,city,state,source,source_id,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,pitch_angle
"Atlantic Express","Nj-Phila Port","NJ","osm_industrial","osm-213255055","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Kingsbury, Inc","Philadelphia","NJ","osm_industrial","osm-256875379","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Eagle Point Sunoco Oil Refineries","Nj-Phila Port","NJ","osm_industrial","osm-257652593","","","","","","","","600","904032","153685","","2766330","","Oil building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Camden Tool Inc.","Camden","NJ","osm_industrial","osm-264982781","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Capitol Interior Products","Camden","NJ","osm_industrial","osm-265436709","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Weeks Marine","Nj-Phila Port","NJ","osm_industrial","osm-265436710","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Philadelphia Inquirer","King Of Prussia","NJ","osm_industrial","osm-265545593","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"National Paper Recycling","Nj-Phila Port","NJ","osm_industrial","osm-265962083","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Georgia Pacific - Camden Gypsum","Nj-Phila Port","NJ","osm_industrial","osm-265962084","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Extreme Powder Coating","Nj-Phila Port","NJ","osm_industrial","osm-265962085","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Building 80","Nj-Phila Port","NJ","osm_industrial","osm-265972855","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Camden Iron & Metal","Nj-Phila Port","NJ","osm_industrial","osm-265973823","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Heritages Warehouse","Nj-Phila Port","NJ","osm_industrial","osm-267239188","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Art Metalcraft Plating Co.","Nj-Phila Port","NJ","osm_industrial","osm-268534067","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Broadway Family Center","Nj-Phila Port","NJ","osm_industrial","osm-268534932","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Astra Foods","Nj-Phila Port","NJ","osm_industrial","osm-293803269","","","","","","","","600","904032","153685","","2766330","","Factory building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Philabundance","Philadelphia","NJ","osm_industrial","osm-298694140","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cherry Hill Department Of Public Works","Nj-Phila Port","NJ","osm_industrial","osm-304796245","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"E-Zpass Customer Service Center","Camden","NJ","osm_industrial","osm-307620096","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Delaware River Port Authority","Camden","NJ","osm_industrial","osm-307620097","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Delaware River Port Authority Maintenance Building","Nj-Phila Port","NJ","osm_industrial","osm-307620098","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Heated Storage","Nj-Phila Port","NJ","osm_industrial","osm-334018455","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Dry Storage Shed","Nj-Phila Port","NJ","osm_industrial","osm-334022370","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Heated Storage","Nj-Phila Port","NJ","osm_industrial","osm-334022371","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Laforce Tower","Nj-Phila Port","NJ","osm_industrial","osm-335140326","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Incineration Recycling Services Inc.","Nj-Phila Port","NJ","osm_industrial","osm-362334095","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Comarco Products","Nj-Phila Port","NJ","osm_industrial","osm-362827814","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Camden Plant Holdings Llc","Nj-Phila Port","NJ","osm_industrial","osm-365010225","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Port Of Camden","Nj-Phila Port","NJ","osm_industrial","osm-365017913","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Sims Metal","Nj-Phila Port","NJ","osm_industrial","osm-365400264","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Orthodox Auto","Camden","NJ","osm_industrial","osm-365401804","","","","","","","","600","904032","153685","","2766330","","Scrap_yard building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Frank Donio, Inc.","Hammonton","NJ","osm_industrial","osm-366209896","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Suveto","Nj-Phila Port","NJ","osm_industrial","osm-373085848","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Princeton Tec","Pennsauken","NJ","osm_industrial","osm-392299854","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"American Airlines C-6","Nj-Phila Port","NJ","osm_industrial","osm-403710324","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Remington & Vernick Engineers","Nj-Phila Port","NJ","osm_industrial","osm-446584840","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Leonardo Helicopters","Nj-Phila Port","NJ","osm_industrial","osm-458686687","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Agusta Westland","Nj-Phila Port","NJ","osm_industrial","osm-458686693","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pepsi","Nj-Phila Port","NJ","osm_industrial","osm-493966716","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Eastwick Business Center","Nj-Phila Port","NJ","osm_industrial","osm-493966719","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Building 57","Nj-Phila Port","NJ","osm_industrial","osm-498593279","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Drpa","Nj-Phila Port","NJ","osm_industrial","osm-528473134","","","","","","","","600","904032","153685","","2766330","","Storage building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Exelon","Nj-Phila Port","NJ","osm_industrial","osm-539131523","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Liberty Electric Power Llc","Nj-Phila Port","NJ","osm_industrial","osm-539131530","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Grays Ferry Cogen Partnership","Nj-Phila Port","NJ","osm_industrial","osm-539763159","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Iron Mountain","Nj-Phila Port","NJ","osm_industrial","osm-543911977","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Philadelphia Regional Port Authority (Philaport)","Nj-Phila Port","NJ","osm_industrial","osm-544007426","","","","","","","","600","904032","153685","","2766330","","Port building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pepsi","Nj-Phila Port","NJ","osm_industrial","osm-549961347","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Reefer Plugs","Nj-Phila Port","NJ","osm_industrial","osm-581018098","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Reefer Plugs","Nj-Phila Port","NJ","osm_industrial","osm-581018101","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Hanwha","Nj-Phila Port","NJ","osm_industrial","osm-588943442","","","","","","","","600","904032","153685","","2766330","","Shipyard building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Philadelphia Auto Processing Facility","Nj-Phila Port","NJ","osm_industrial","osm-589081489","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Bright Lights Manufacturing","Nj-Phila Port","NJ","osm_industrial","osm-600703957","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Building 611","Nj-Phila Port","NJ","osm_industrial","osm-607473252","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Gloucester Township Department Of Public Works","Nj-Phila Port","NJ","osm_industrial","osm-608663152","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Kellogg Co","Nj-Phila Port","NJ","osm_industrial","osm-609538249","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Z Brothers Enterprises","Nj-Phila Port","NJ","osm_industrial","osm-643104779","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Septa 5800 Bustleton Ave Shop","Nj-Phila Port","NJ","osm_industrial","osm-644556602","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"J.A. Emilius' Sons, Inc","Nj-Phila Port","NJ","osm_industrial","osm-686512361","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"A & S Sprinkler Company","Nj-Phila Port","NJ","osm_industrial","osm-686512377","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Delaware Generating Station","Nj-Phila Port","NJ","osm_industrial","osm-705316964","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pier 40","Nj-Phila Port","NJ","osm_industrial","osm-707134560","","","","","","","","600","904032","153685","","2766330","","Port building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pier 39","Nj-Phila Port","NJ","osm_industrial","osm-707134561","","","","","","","","600","904032","153685","","2766330","","Port building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pier 38","Nj-Phila Port","NJ","osm_industrial","osm-707134571","","","","","","","","600","904032","153685","","2766330","","Port building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Exelon","Nj-Phila Port","NJ","osm_industrial","osm-707135992","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Southport Auto Terminal","Nj-Phila Port","NJ","osm_industrial","osm-707137778","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Berth B","Nj-Phila Port","NJ","osm_industrial","osm-707350995","","","","","","","","600","904032","153685","","2766330","","Oil building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Berth A","Nj-Phila Port","NJ","osm_industrial","osm-707350998","","","","","","","","600","904032","153685","","2766330","","Oil building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Sun Pipe Line Co., Fort Mifflin Terminal","Nj-Phila Port","NJ","osm_industrial","osm-707351001","","","","","","","","600","904032","153685","","2766330","","Oil building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pier 2","Nj-Phila Port","NJ","osm_industrial","osm-707489049","","","","","","","","600","904032","153685","","2766330","","Shipyard building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pier 5","Nj-Phila Port","NJ","osm_industrial","osm-707489050","","","","","","","","600","904032","153685","","2766330","","Shipyard building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pier 1","Nj-Phila Port","NJ","osm_industrial","osm-707489053","","","","","","","","600","904032","153685","","2766330","","Shipyard building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pier 4","Nj-Phila Port","NJ","osm_industrial","osm-707489056","","","","","","","","600","904032","153685","","2766330","","Shipyard building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Usdot - U.S. Maritime Administration","Nj-Phila Port","NJ","osm_industrial","osm-707489058","","","","","","","","600","904032","153685","","2766330","","Shipyard building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pier 6a","Nj-Phila Port","NJ","osm_industrial","osm-707489064","","","","","","","","600","904032","153685","","2766330","","Shipyard building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Building 546","Nj-Phila Port","NJ","osm_industrial","osm-707497018","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Building 920","Nj-Phila Port","NJ","osm_industrial","osm-707497019","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Building 68","Nj-Phila Port","NJ","osm_industrial","osm-707497020","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Building 20","Nj-Phila Port","NJ","osm_industrial","osm-707497022","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Bldg 1000","Philadelphia","NJ","osm_industrial","osm-707497023","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Building 568","Nj-Phila Port","NJ","osm_industrial","osm-707497025","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Building 1029","Nj-Phila Port","NJ","osm_industrial","osm-707497033","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Building 69","Nj-Phila Port","NJ","osm_industrial","osm-707497034","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Septa 3 Southern District","Nj-Phila Port","NJ","osm_industrial","osm-708288115","","","","","","","","600","904032","153685","","2766330","","Depot building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Brite Star Manufacturing Company","Nj-Phila Port","NJ","osm_industrial","osm-708288117","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Waste Management Philadelphia Transfer Station","Nj-Phila Port","NJ","osm_industrial","osm-709384430","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Transflo Philadelphia East Yard","Nj-Phila Port","NJ","osm_industrial","osm-711395706","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"West Philadelphia Sewer Maintenance Facility","Nj-Phila Port","NJ","osm_industrial","osm-734198952","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Airport Business Complex","Nj-Phila Port","NJ","osm_industrial","osm-738068001","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Boeing","Nj-Phila Port","NJ","osm_industrial","osm-738068021","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Boeing Helicopters","Nj-Phila Port","NJ","osm_industrial","osm-738068022","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Njdot Maintenance Yard Bridgeport","Nj-Phila Port","NJ","osm_industrial","osm-738992007","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"City Of Philadelphia Sanitation Collection Areas #2 & 3 Fleet Mgmt Shop #357","Nj-Phila Port","NJ","osm_industrial","osm-739161324","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Amazon Distribution Center","Nj-Phila Port","NJ","osm_industrial","osm-743533071","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Edward G. Budd Manufacturing","Nj-Phila Port","NJ","osm_industrial","osm-743543487","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Colonial Pipeline Company","Nj-Phila Port","NJ","osm_industrial","osm-763760055","","","","","","","","600","904032","153685","","2766330","","Oil building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Budd Company Hunting Park Plant","Nj-Phila Port","NJ","osm_industrial","osm-765567833","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Septa Germantown Depot","Nj-Phila Port","NJ","osm_industrial","osm-770773889","","","","","","","","600","904032","153685","","2766330","","Depot building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Njta Maintenance Yard","Nj-Phila Port","NJ","osm_industrial","osm-776600766","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Bud Concrete Inc.","Sewell","NJ","osm_industrial","osm-783349257","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Gold Metal Environmental","Sewell","NJ","osm_industrial","osm-783349260","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"United Scrap Metal","Nj-Phila Port","NJ","osm_industrial","osm-783991403","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Comcast","Nj-Phila Port","NJ","osm_industrial","osm-783994851","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Septa","Nj-Phila Port","NJ","osm_industrial","osm-784001553","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Case Paper","Nj-Phila Port","NJ","osm_industrial","osm-784006172","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Dependable Distribution","Nj-Phila Port","NJ","osm_industrial","osm-784028104","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Peco Energy","Nj-Phila Port","NJ","osm_industrial","osm-784028106","","","","","","","","600","904032","153685","","2766330","","Electrical building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Septa","Nj-Phila Port","NJ","osm_industrial","osm-784628462","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Mipc Philadelphia Facility","Nj-Phila Port","NJ","osm_industrial","osm-785215531","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Philadelphia Electric Company","Nj-Phila Port","NJ","osm_industrial","osm-785215541","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Simkar Corporation","Nj-Phila Port","NJ","osm_industrial","osm-785215542","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Philadelphia Department Of Streets Highway Services Garage","Nj-Phila Port","NJ","osm_industrial","osm-785218142","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"City Of Philadelphia Office Of Fleet Management Shop 134","Nj-Phila Port","NJ","osm_industrial","osm-785218143","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Tony Depaul And Son Materials","Nj-Phila Port","NJ","osm_industrial","osm-785221554","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Philadelphia Gas Works","Nj-Phila Port","NJ","osm_industrial","osm-786055528","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"American Box And Recycling","Nj-Phila Port","NJ","osm_industrial","osm-786645130","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Septa","Nj-Phila Port","NJ","osm_industrial","osm-786953891","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Septa","Nj-Phila Port","NJ","osm_industrial","osm-787243029","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"City Of Philadelphia Citizen Convenience Center For Recycling And Trash","Nj-Phila Port","NJ","osm_industrial","osm-787261259","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Exelon","Nj-Phila Port","NJ","osm_industrial","osm-787261269","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"City Of Philadelphia Department Of Streets Fleet Management Shop 332","Nj-Phila Port","NJ","osm_industrial","osm-787261272","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Philadelphia Regional Port Authority (Philaport)","Nj-Phila Port","NJ","osm_industrial","osm-787261284","","","","","","","","600","904032","153685","","2766330","","Port building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Dietz & Watson","Nj-Phila Port","NJ","osm_industrial","osm-787692238","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"James J. Anderson Construction & Riverside Materials","Nj-Phila Port","NJ","osm_industrial","osm-788711999","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Contanda Terminals","Nj-Phila Port","NJ","osm_industrial","osm-788712002","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Philadelphia Gas Works","Nj-Phila Port","NJ","osm_industrial","osm-788714888","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Delaware Valley Recycling","Nj-Phila Port","NJ","osm_industrial","osm-789679337","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Kinder Morgan Terminals","Nj-Phila Port","NJ","osm_industrial","osm-794189442","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Olde Yankee Terminal","Nj-Phila Port","NJ","osm_industrial","osm-794189446","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Essington Avenue Used Auto Parts","Nj-Phila Port","NJ","osm_industrial","osm-794189448","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Philadelphia Water Department Torresdale Pumping Station","Nj-Phila Port","NJ","osm_industrial","osm-794991220","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Philadelphia Department Of Streets Sanitation Division: Torresdale","Nj-Phila Port","NJ","osm_industrial","osm-794991225","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Washington Township Municipal Utilities Authority","Turnersville","NJ","osm_industrial","osm-795815851","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Philadelphia County Maintenance District 6-5","Nj-Phila Port","NJ","osm_industrial","osm-797700249","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Chaes Food","Nj-Phila Port","NJ","osm_industrial","osm-803480587","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Covanta Plymouth Renewable Energy L P","Nj-Phila Port","NJ","osm_industrial","osm-835803203","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Exelon","Nj-Phila Port","NJ","osm_industrial","osm-835823474","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Advansix’S Frankford Facility","Nj-Phila Port","NJ","osm_industrial","osm-835823478","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Engine House, Fairmount Water Works","Nj-Phila Port","NJ","osm_industrial","osm-865740087","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Old Mill House, Fairmount Water Works","Nj-Phila Port","NJ","osm_industrial","osm-865740088","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Caretaker'S House, Fairmount Water Works","Nj-Phila Port","NJ","osm_industrial","osm-865740089","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ge Apparatus Services Center","Nj-Phila Port","NJ","osm_industrial","osm-872023559","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Philadelphia Coca-Cola Bottling Co.","Nj-Phila Port","NJ","osm_industrial","osm-872023562","","","","","","","","600","904032","153685","","2766330","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
