company,city,state,source,source_id,provenance_url,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,script_cfo,script_facilities,script_sustainability,pitch_angle
"Zick Compressor Station","Kingsley","PA","epa_ghgrp","epa-1011156","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011156","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 213112. Pre-qualified high-energy solar candidate."
"Herminie Compressor Station","West Newton","PA","epa_ghgrp","epa-1011161","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011161","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 213112. Pre-qualified high-energy solar candidate."
"Church Compressor Station","Springville","PA","epa_ghgrp","epa-1011165","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011165","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 213112. Pre-qualified high-energy solar candidate."
"Central Compressor Station","Kingsley","PA","epa_ghgrp","epa-1011167","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011167","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 213112. Pre-qualified high-energy solar candidate."
"Miller Compressor Station","New Milford","PA","epa_ghgrp","epa-1011168","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011168","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 213112. Pre-qualified high-energy solar candidate."
"Eastern Gas Transmission And Storage - Centre Station (Tran)","Pleasant Gap","PA","epa_ghgrp","epa-1011173","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011173","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Cantaral Compressor Station","Waynesurgh","PA","epa_ghgrp","epa-1011201","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011201","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 213112. Pre-qualified high-energy solar candidate."
"Hirkey Compressor Station","Tunkhannock","PA","epa_ghgrp","epa-1011205","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011205","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Parkwood Mine","Shelocta","PA","epa_ghgrp","epa-1011206","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011206","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212112. Pre-qualified high-energy solar candidate."
"Edsell Compressor Station","Pike","PA","epa_ghgrp","epa-1011209","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011209","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Greenzweig Cpf #1","Wyalusing","PA","epa_ghgrp","epa-1011222","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011222","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Clark Cpf #1","Wyalusing","PA","epa_ghgrp","epa-1011224","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011224","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Ugid Broad Mountain Llc/Hegins","Hegins","PA","epa_ghgrp","epa-1011225","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011225","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221117. Pre-qualified high-energy solar candidate."
"Three Brothers Compressor Station","Smith Township","PA","epa_ghgrp","epa-1011279","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011279","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Rex Energy Corporation Appalachian Basin Eastern Overthrust (160a) Operations","State College","PA","epa_ghgrp","epa-1011308","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011308","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Eog - Phc Compressor Station","Clearfield","PA","epa_ghgrp","epa-1011329","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011329","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Susquehanna Gathering Company Cdp#2","New Milford","PA","epa_ghgrp","epa-1011445","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011445","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Comfort Lake","Susquehanna","PA","epa_ghgrp","epa-1011447","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011447","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Harvey Mine","Richhill","PA","epa_ghgrp","epa-1011503","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011503","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212115. Pre-qualified high-energy solar candidate."
"Altas 220/Gulf Coast - Eagle Ford","Pittsburgh","PA","epa_ghgrp","epa-1011546","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011546","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Atlas 360/Anadarko Basin - Nash","Pittsburgh","PA","epa_ghgrp","epa-1011547","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011547","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Warren E&P, Inc.","Tunkhannock","PA","epa_ghgrp","epa-1011616","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011616","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Tgp Station 303, Seneca, Pa","Seneca","PA","epa_ghgrp","epa-1011628","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011628","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Cherry Compressor Station","Dushore","PA","epa_ghgrp","epa-1011648","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011648","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Stagecoach Junction Compressor Station","Wyalusing","PA","epa_ghgrp","epa-1011660","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011660","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Darmac No. 2 Mine","Shelocta","PA","epa_ghgrp","epa-1011665","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011665","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212112. Pre-qualified high-energy solar candidate."
"Smith Compressor Station","Smith Township","PA","epa_ghgrp","epa-1011680","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011680","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Jupiter Compressor Station","Waynesburg","PA","epa_ghgrp","epa-1011721","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011721","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Dcnr 595 Compressor Station","Arnot","PA","epa_ghgrp","epa-1011747","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011747","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"White Cpf #1","Stevensville","PA","epa_ghgrp","epa-1011750","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011750","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Knox Energy Cooperative Association, Inc.","Kane","PA","epa_ghgrp","epa-1011775","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011775","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Rice Drilling B, Llc - Basin 160a","Canonsburg","PA","epa_ghgrp","epa-1011861","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011861","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Rice Drilling D, Llc - Basin 160a","Canonsburg","PA","epa_ghgrp","epa-1011862","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011862","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Eastern Gas Transmission And Storage - Chambersburg Station (Tran)","Chambersburg","PA","epa_ghgrp","epa-1011881","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011881","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Hagerman Compressor Station","Trout Run","PA","epa_ghgrp","epa-1011890","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011890","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Heilwood Mine","Heilwood","PA","epa_ghgrp","epa-1011909","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011909","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212115. Pre-qualified high-energy solar candidate."
"Carpenter Compressor Station","West Alexander","PA","epa_ghgrp","epa-1011925","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011925","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Twilight Compressor Station","Daisytown","PA","epa_ghgrp","epa-1011926","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011926","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Royal Oak Compressor Station","Evans City","PA","epa_ghgrp","epa-1011928","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011928","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Trilith Compressor Station","Butler","PA","epa_ghgrp","epa-1011937","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011937","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"White Compressor Station","Springville","PA","epa_ghgrp","epa-1011955","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011955","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 213112. Pre-qualified high-energy solar candidate."
"Gibson Compressor Station","Union Dale","PA","epa_ghgrp","epa-1011957","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011957","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 213112. Pre-qualified high-energy solar candidate."
"Halo Compressor Station","Sycamore","PA","epa_ghgrp","epa-1012046","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012046","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Cop Tract 729 Compressor Station","Jersey Shore","PA","epa_ghgrp","epa-1012115","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012115","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Hamilton Patriot","Montgomery","PA","epa_ghgrp","epa-1012122","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012122","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Tgp Station 310 Smethport, Pa","Smethport","PA","epa_ghgrp","epa-1012158","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012158","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Pike Compressor Facility","Rochester","PA","epa_ghgrp","epa-1012168","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012168","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Hamilton Liberty Llc","Towanda","PA","epa_ghgrp","epa-1012196","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012196","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Appalachian Basin Gathering & Boosting - Aapg Province 160a","Williamsport","PA","epa_ghgrp","epa-1012241","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012241","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Hep Pennsylvania Gathering Llc Midstream (160a) Operations","Towanda","PA","epa_ghgrp","epa-1012256","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012256","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Nfg Midstream Trout Run Gathering System","Williamsport","PA","epa_ghgrp","epa-1012322","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012322","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Nfg Midstream Clermont Gathering System","Mount Jewett","PA","epa_ghgrp","epa-1012336","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012336","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Atlas-160-Appalachia-Oh-B & G","Pittsburgh","PA","epa_ghgrp","epa-1012440","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012440","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Eqm Olympus Midstream Llc - Basin 160a","Canonsburg","PA","epa_ghgrp","epa-1012467","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012467","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Eqm Poseidon Midstream Llc - Basin 160a","Canonsburg","PA","epa_ghgrp","epa-1012471","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012471","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Superior Appalachian Pipeline, Llc. Basin 160a  Appalachian Eastern Overthrust  Gb","Cannonsburg","PA","epa_ghgrp","epa-1012538","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012538","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Xto Energy Inc 160a Appalachian E Overthrust  Gb","Warrendale","PA","epa_ghgrp","epa-1012560","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012560","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Beaver Dam Energy Llc","Canton","PA","epa_ghgrp","epa-1012567","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012567","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Bluestone Gathering System","New Milford","PA","epa_ghgrp","epa-1012589","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012589","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Roundtop Energy Llc","Meshoppen","PA","epa_ghgrp","epa-1012599","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012599","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Nfgsc Mercer Compressor Station","Mercer","PA","epa_ghgrp","epa-1012600","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012600","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Eqt Gathering, Llc - Basin 160 - Appalachian - Gb","Pittsburgh","PA","epa_ghgrp","epa-1012601","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012601","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211111. Pre-qualified high-energy solar candidate."
"Eqt Production - Basin 160a - Appalachian Eastern Overthrust - Gb","Pittsburgh","PA","epa_ghgrp","epa-1012602","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012602","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Cpg - Milford Compressor Station","Milford","PA","epa_ghgrp","epa-1012630","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012630","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Eqt Gathering, Llc - Basin 160a - Appalachian Eastern Overthrust - Gb","Pittsburgh","PA","epa_ghgrp","epa-1012637","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012637","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Eqm Gathering Opco, Llc - Basin 160a - Appalachian Eastern Overthrust - Gb","Canonsburg","PA","epa_ghgrp","epa-1012681","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012681","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Cpg - Easton Compressor Station","Easton","PA","epa_ghgrp","epa-1012682","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012682","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Equitrans, Lp - Transmission Pipeline","Pittsburgh","PA","epa_ghgrp","epa-1012699","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012699","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Pge, Llc - Basin 160a - Appalachian Eastern Overthrust - Gb","Warren","PA","epa_ghgrp","epa-1012707","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012707","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Blackhill Energy, Llc 160a Appalachian Basin (Eastern Overthurst) Gathering & Boosting","Canonsburg","PA","epa_ghgrp","epa-1012711","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012711","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211120. Pre-qualified high-energy solar candidate."
"Cnx Gas Company Llc - 160a Appalachian Basin Eastern Overthrust Area - Gb","Canonsburg","PA","epa_ghgrp","epa-1012729","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012729","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 213112. Pre-qualified high-energy solar candidate."
"Seneca East G&B Facilities","Cranberry Township","PA","epa_ghgrp","epa-1012744","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012744","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Cnx Gas Company Llc - 160 Appalachian Basin - Gb","Canonsburg","PA","epa_ghgrp","epa-1012761","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012761","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 213112. Pre-qualified high-energy solar candidate."
"Cnx Midstream Operating Company Llc - 160a Appalachian Basin Eastern Overthrust Area - Gb","Canonsburg","PA","epa_ghgrp","epa-1012762","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012762","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Range Resources - Appalachia, Llc - Basin 160a Gathering & Boosting (Canonsburg, Pa)","Canonsburg","PA","epa_ghgrp","epa-1012797","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012797","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Arsenal Midstream Llc 160a Appalachian Basin Gb","Wexford","PA","epa_ghgrp","epa-1012861","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012861","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Tgp Station 317 Troy, Pa","Troy","PA","epa_ghgrp","epa-1012913","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012913","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Dgoc 160a Production","Jackson Center","PA","epa_ghgrp","epa-1012936","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012936","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 213112. Pre-qualified high-energy solar candidate."
"Pennenergy Resources, Llc - Basin 160a - Appalachian Eastern Overthrust","Pittsburgh","PA","epa_ghgrp","epa-1012988","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012988","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Dgoc 160a Boosting And Gathering","Jackson Center","PA","epa_ghgrp","epa-1013033","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013033","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Milan Energy Llc","Milan","PA","epa_ghgrp","epa-1013039","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013039","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Exco Appalachia Midstream, Llc","Kittanning","PA","epa_ghgrp","epa-1013049","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013049","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Susquehanna Gathering Company, Llc","New Milford","PA","epa_ghgrp","epa-1013065","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013065","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Alpaca Energy Llc","Canton","PA","epa_ghgrp","epa-1013070","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013070","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Crooked Creek Mine","Indiana","PA","epa_ghgrp","epa-1013071","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013071","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212115. Pre-qualified high-energy solar candidate."
