company,city,state,source,source_id,provenance_url,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,script_cfo,script_facilities,script_sustainability,pitch_angle
"Coloplast","Atlanta","GA","osm_industrial","osm-975063977","https://www.openstreetmap.org/way/osm-975063977","493110","Warehousing / Cold Storage","84","moderate","corporate","direct_purchase","daytime_peak","2000","3013440","391747","5.1","5069746","Distribution centers are the easiest commercial solar installs we do — large clear flat roofs, ground-level interconnect.","Large flat-roof warehouses have the lowest $/W install cost in commercial solar — we typically see 4-year payback after ITC + MACRS. Worth a quick site-specific estimate?","Your roof is the ideal solar substrate — large, flat, unobstructed. We install without disrupting warehouse operations and connect at ground-level switchgear. Quick call to walk through the layout?","Warehouse Scope 2 emissions are an easy win — your flat-roof footprint generates enough solar to offset 60-80% of your grid consumption with zero operational changes.","Warehouse building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Essendant","Atlanta","GA","osm_industrial","osm-975063982","https://www.openstreetmap.org/way/osm-975063982","493110","Warehousing / Cold Storage","84","moderate","corporate","direct_purchase","daytime_peak","2000","3013440","391747","5.1","5069746","Distribution centers are the easiest commercial solar installs we do — large clear flat roofs, ground-level interconnect.","Large flat-roof warehouses have the lowest $/W install cost in commercial solar — we typically see 4-year payback after ITC + MACRS. Worth a quick site-specific estimate?","Your roof is the ideal solar substrate — large, flat, unobstructed. We install without disrupting warehouse operations and connect at ground-level switchgear. Quick call to walk through the layout?","Warehouse Scope 2 emissions are an easy win — your flat-roof footprint generates enough solar to offset 60-80% of your grid consumption with zero operational changes.","Warehouse building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Kem Krest","Atlanta","GA","osm_industrial","osm-975063988","https://www.openstreetmap.org/way/osm-975063988","493110","Warehousing / Cold Storage","84","moderate","corporate","direct_purchase","daytime_peak","2000","3013440","391747","5.1","5069746","Distribution centers are the easiest commercial solar installs we do — large clear flat roofs, ground-level interconnect.","Large flat-roof warehouses have the lowest $/W install cost in commercial solar — we typically see 4-year payback after ITC + MACRS. Worth a quick site-specific estimate?","Your roof is the ideal solar substrate — large, flat, unobstructed. We install without disrupting warehouse operations and connect at ground-level switchgear. Quick call to walk through the layout?","Warehouse Scope 2 emissions are an easy win — your flat-roof footprint generates enough solar to offset 60-80% of your grid consumption with zero operational changes.","Warehouse building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Batory Foods","Atlanta","GA","osm_industrial","osm-975063989","https://www.openstreetmap.org/way/osm-975063989","493110","Warehousing / Cold Storage","84","moderate","corporate","direct_purchase","daytime_peak","2000","3013440","391747","5.1","5069746","Distribution centers are the easiest commercial solar installs we do — large clear flat roofs, ground-level interconnect.","Large flat-roof warehouses have the lowest $/W install cost in commercial solar — we typically see 4-year payback after ITC + MACRS. Worth a quick site-specific estimate?","Your roof is the ideal solar substrate — large, flat, unobstructed. We install without disrupting warehouse operations and connect at ground-level switchgear. Quick call to walk through the layout?","Warehouse Scope 2 emissions are an easy win — your flat-roof footprint generates enough solar to offset 60-80% of your grid consumption with zero operational changes.","Warehouse building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Tyler Union","Atlanta","GA","osm_industrial","osm-975063991","https://www.openstreetmap.org/way/osm-975063991","493110","Warehousing / Cold Storage","84","moderate","corporate","direct_purchase","daytime_peak","2000","3013440","391747","5.1","5069746","Distribution centers are the easiest commercial solar installs we do — large clear flat roofs, ground-level interconnect.","Large flat-roof warehouses have the lowest $/W install cost in commercial solar — we typically see 4-year payback after ITC + MACRS. Worth a quick site-specific estimate?","Your roof is the ideal solar substrate — large, flat, unobstructed. We install without disrupting warehouse operations and connect at ground-level switchgear. Quick call to walk through the layout?","Warehouse Scope 2 emissions are an easy win — your flat-roof footprint generates enough solar to offset 60-80% of your grid consumption with zero operational changes.","Warehouse building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Victory Packaging","Atlanta","GA","osm_industrial","osm-975063992","https://www.openstreetmap.org/way/osm-975063992","493110","Warehousing / Cold Storage","84","moderate","corporate","direct_purchase","daytime_peak","2000","3013440","391747","5.1","5069746","Distribution centers are the easiest commercial solar installs we do — large clear flat roofs, ground-level interconnect.","Large flat-roof warehouses have the lowest $/W install cost in commercial solar — we typically see 4-year payback after ITC + MACRS. Worth a quick site-specific estimate?","Your roof is the ideal solar substrate — large, flat, unobstructed. We install without disrupting warehouse operations and connect at ground-level switchgear. Quick call to walk through the layout?","Warehouse Scope 2 emissions are an easy win — your flat-roof footprint generates enough solar to offset 60-80% of your grid consumption with zero operational changes.","Warehouse building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Lineage Logistics","Lithia Springs","GA","osm_industrial","osm-975063993","https://www.openstreetmap.org/way/osm-975063993","493110","Warehousing / Cold Storage","84","moderate","corporate","direct_purchase","daytime_peak","2000","3013440","391747","5.1","5069746","Distribution centers are the easiest commercial solar installs we do — large clear flat roofs, ground-level interconnect.","Large flat-roof warehouses have the lowest $/W install cost in commercial solar — we typically see 4-year payback after ITC + MACRS. Worth a quick site-specific estimate?","Your roof is the ideal solar substrate — large, flat, unobstructed. We install without disrupting warehouse operations and connect at ground-level switchgear. Quick call to walk through the layout?","Warehouse Scope 2 emissions are an easy win — your flat-roof footprint generates enough solar to offset 60-80% of your grid consumption with zero operational changes.","Warehouse building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Stitch Fix","Atlanta","GA","osm_industrial","osm-975063996","https://www.openstreetmap.org/way/osm-975063996","493110","Warehousing / Cold Storage","84","moderate","corporate","direct_purchase","daytime_peak","2000","3013440","391747","5.1","5069746","Distribution centers are the easiest commercial solar installs we do — large clear flat roofs, ground-level interconnect.","Large flat-roof warehouses have the lowest $/W install cost in commercial solar — we typically see 4-year payback after ITC + MACRS. Worth a quick site-specific estimate?","Your roof is the ideal solar substrate — large, flat, unobstructed. We install without disrupting warehouse operations and connect at ground-level switchgear. Quick call to walk through the layout?","Warehouse Scope 2 emissions are an easy win — your flat-roof footprint generates enough solar to offset 60-80% of your grid consumption with zero operational changes.","Warehouse building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Berlin Packaging","Atlanta","GA","osm_industrial","osm-975063997","https://www.openstreetmap.org/way/osm-975063997","493110","Warehousing / Cold Storage","84","moderate","corporate","direct_purchase","daytime_peak","2000","3013440","391747","5.1","5069746","Distribution centers are the easiest commercial solar installs we do — large clear flat roofs, ground-level interconnect.","Large flat-roof warehouses have the lowest $/W install cost in commercial solar — we typically see 4-year payback after ITC + MACRS. Worth a quick site-specific estimate?","Your roof is the ideal solar substrate — large, flat, unobstructed. We install without disrupting warehouse operations and connect at ground-level switchgear. Quick call to walk through the layout?","Warehouse Scope 2 emissions are an easy win — your flat-roof footprint generates enough solar to offset 60-80% of your grid consumption with zero operational changes.","Warehouse building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Tropical Foods","Atlanta","GA","osm_industrial","osm-975063999","https://www.openstreetmap.org/way/osm-975063999","493110","Warehousing / Cold Storage","84","moderate","corporate","direct_purchase","daytime_peak","2000","3013440","391747","5.1","5069746","Distribution centers are the easiest commercial solar installs we do — large clear flat roofs, ground-level interconnect.","Large flat-roof warehouses have the lowest $/W install cost in commercial solar — we typically see 4-year payback after ITC + MACRS. Worth a quick site-specific estimate?","Your roof is the ideal solar substrate — large, flat, unobstructed. We install without disrupting warehouse operations and connect at ground-level switchgear. Quick call to walk through the layout?","Warehouse Scope 2 emissions are an easy win — your flat-roof footprint generates enough solar to offset 60-80% of your grid consumption with zero operational changes.","Warehouse building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Empire Distribution","Atlanta","GA","osm_industrial","osm-975070767","https://www.openstreetmap.org/way/osm-975070767","493110","Warehousing / Cold Storage","84","moderate","corporate","direct_purchase","daytime_peak","2000","3013440","391747","5.1","5069746","Distribution centers are the easiest commercial solar installs we do — large clear flat roofs, ground-level interconnect.","Large flat-roof warehouses have the lowest $/W install cost in commercial solar — we typically see 4-year payback after ITC + MACRS. Worth a quick site-specific estimate?","Your roof is the ideal solar substrate — large, flat, unobstructed. We install without disrupting warehouse operations and connect at ground-level switchgear. Quick call to walk through the layout?","Warehouse Scope 2 emissions are an easy win — your flat-roof footprint generates enough solar to offset 60-80% of your grid consumption with zero operational changes.","Warehouse building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Atlanta Bonded","Atlanta","GA","osm_industrial","osm-975070768","https://www.openstreetmap.org/way/osm-975070768","493110","Warehousing / Cold Storage","84","moderate","corporate","direct_purchase","daytime_peak","2000","3013440","391747","5.1","5069746","Distribution centers are the easiest commercial solar installs we do — large clear flat roofs, ground-level interconnect.","Large flat-roof warehouses have the lowest $/W install cost in commercial solar — we typically see 4-year payback after ITC + MACRS. Worth a quick site-specific estimate?","Your roof is the ideal solar substrate — large, flat, unobstructed. We install without disrupting warehouse operations and connect at ground-level switchgear. Quick call to walk through the layout?","Warehouse Scope 2 emissions are an easy win — your flat-roof footprint generates enough solar to offset 60-80% of your grid consumption with zero operational changes.","Warehouse building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Igsp Logistics","Atlanta","GA","osm_industrial","osm-975070769","https://www.openstreetmap.org/way/osm-975070769","493110","Warehousing / Cold Storage","84","moderate","corporate","direct_purchase","daytime_peak","2000","3013440","391747","5.1","5069746","Distribution centers are the easiest commercial solar installs we do — large clear flat roofs, ground-level interconnect.","Large flat-roof warehouses have the lowest $/W install cost in commercial solar — we typically see 4-year payback after ITC + MACRS. Worth a quick site-specific estimate?","Your roof is the ideal solar substrate — large, flat, unobstructed. We install without disrupting warehouse operations and connect at ground-level switchgear. Quick call to walk through the layout?","Warehouse Scope 2 emissions are an easy win — your flat-roof footprint generates enough solar to offset 60-80% of your grid consumption with zero operational changes.","Warehouse building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Asp","Atlanta","GA","osm_industrial","osm-975070770","https://www.openstreetmap.org/way/osm-975070770","493110","Warehousing / Cold Storage","84","moderate","corporate","direct_purchase","daytime_peak","2000","3013440","391747","5.1","5069746","Distribution centers are the easiest commercial solar installs we do — large clear flat roofs, ground-level interconnect.","Large flat-roof warehouses have the lowest $/W install cost in commercial solar — we typically see 4-year payback after ITC + MACRS. Worth a quick site-specific estimate?","Your roof is the ideal solar substrate — large, flat, unobstructed. We install without disrupting warehouse operations and connect at ground-level switchgear. Quick call to walk through the layout?","Warehouse Scope 2 emissions are an easy win — your flat-roof footprint generates enough solar to offset 60-80% of your grid consumption with zero operational changes.","Warehouse building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"The Shippers Group","Atlanta","GA","osm_industrial","osm-975070771","https://www.openstreetmap.org/way/osm-975070771","493110","Warehousing / Cold Storage","84","moderate","corporate","direct_purchase","daytime_peak","2000","3013440","391747","5.1","5069746","Distribution centers are the easiest commercial solar installs we do — large clear flat roofs, ground-level interconnect.","Large flat-roof warehouses have the lowest $/W install cost in commercial solar — we typically see 4-year payback after ITC + MACRS. Worth a quick site-specific estimate?","Your roof is the ideal solar substrate — large, flat, unobstructed. We install without disrupting warehouse operations and connect at ground-level switchgear. Quick call to walk through the layout?","Warehouse Scope 2 emissions are an easy win — your flat-roof footprint generates enough solar to offset 60-80% of your grid consumption with zero operational changes.","Warehouse building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Inmark","Atlanta","GA","osm_industrial","osm-975070774","https://www.openstreetmap.org/way/osm-975070774","493110","Warehousing / Cold Storage","84","moderate","corporate","direct_purchase","daytime_peak","2000","3013440","391747","5.1","5069746","Distribution centers are the easiest commercial solar installs we do — large clear flat roofs, ground-level interconnect.","Large flat-roof warehouses have the lowest $/W install cost in commercial solar — we typically see 4-year payback after ITC + MACRS. Worth a quick site-specific estimate?","Your roof is the ideal solar substrate — large, flat, unobstructed. We install without disrupting warehouse operations and connect at ground-level switchgear. Quick call to walk through the layout?","Warehouse Scope 2 emissions are an easy win — your flat-roof footprint generates enough solar to offset 60-80% of your grid consumption with zero operational changes.","Warehouse building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"S.P. Richards","Atlanta","GA","osm_industrial","osm-975070775","https://www.openstreetmap.org/way/osm-975070775","493110","Warehousing / Cold Storage","84","moderate","corporate","direct_purchase","daytime_peak","2000","3013440","391747","5.1","5069746","Distribution centers are the easiest commercial solar installs we do — large clear flat roofs, ground-level interconnect.","Large flat-roof warehouses have the lowest $/W install cost in commercial solar — we typically see 4-year payback after ITC + MACRS. Worth a quick site-specific estimate?","Your roof is the ideal solar substrate — large, flat, unobstructed. We install without disrupting warehouse operations and connect at ground-level switchgear. Quick call to walk through the layout?","Warehouse Scope 2 emissions are an easy win — your flat-roof footprint generates enough solar to offset 60-80% of your grid consumption with zero operational changes.","Warehouse building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Atlanta Distribution Center","Forest Park","GA","auto_seed","solar-029","","493110","Warehousing / Cold Storage","84","moderate","corporate","direct_purchase","daytime_peak","2000","3013440","391747","5.1","5069746","Distribution centers are the easiest commercial solar installs we do — large clear flat roofs, ground-level interconnect.","Large flat-roof warehouses have the lowest $/W install cost in commercial solar — we typically see 4-year payback after ITC + MACRS. Worth a quick site-specific estimate?","Your roof is the ideal solar substrate — large, flat, unobstructed. We install without disrupting warehouse operations and connect at ground-level switchgear. Quick call to walk through the layout?","Warehouse Scope 2 emissions are an easy win — your flat-roof footprint generates enough solar to offset 60-80% of your grid consumption with zero operational changes.","275,000 sqft warehouse"
"Rheem Manufacturing Company","Atlanta","GA","epa_ghgrp","epa-1000894","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1000894","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 333415. Pre-qualified high-energy solar candidate."
"Gerdau Ameristeel Cartersville Steel Mill","Cartersville","GA","epa_ghgrp","epa-1001103","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1001103","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331110. Pre-qualified high-energy solar candidate."
"The Nutrasweet Company","Augusta","GA","epa_ghgrp","epa-1001740","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1001740","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325199. Pre-qualified high-energy solar candidate."
"Solvay Specialty Polymers Usa, Llc","Augusta","GA","epa_ghgrp","epa-1001748","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1001748","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325211. Pre-qualified high-energy solar candidate."
"Savannah Sugar Refinery","Port Wentworth","GA","epa_ghgrp","epa-1001882","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1001882","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Food manufacturing — 2022 EPA GHG Reporter. NAICS 311314. Pre-qualified high-energy solar candidate."
"Kraton Chemical, Llc","Savannah","GA","epa_ghgrp","epa-1002542","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1002542","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325194. Pre-qualified high-energy solar candidate."
"U.S. Air Force Plant 6 Lockheed Martin Aeronautics Co","Marietta","GA","epa_ghgrp","epa-1002775","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1002775","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 336411. Pre-qualified high-energy solar candidate."
"Snf Holding Company","Riceboro","GA","epa_ghgrp","epa-1003157","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003157","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325998. Pre-qualified high-energy solar candidate."
"Southwire Company","Carrollton","GA","epa_ghgrp","epa-1003338","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003338","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 335929. Pre-qualified high-energy solar candidate."
"Novelis Corp - Greensboro","Greensboro","GA","epa_ghgrp","epa-1003434","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003434","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331314. Pre-qualified high-energy solar candidate."
"Nitrous Oxide Corp","Lawrenceville","GA","epa_ghgrp","epa-1003868","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003868","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325120. Pre-qualified high-energy solar candidate."
"Pcs Nitrogen Fertilizer, L.P.","Augusta","GA","epa_ghgrp","epa-1004340","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004340","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325311. Pre-qualified high-energy solar candidate."
"General Mills Inc.","Covington","GA","epa_ghgrp","epa-1004366","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004366","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Food manufacturing — 2022 EPA GHG Reporter. NAICS 311230. Pre-qualified high-energy solar candidate."
"Symrise","Brunswick","GA","epa_ghgrp","epa-1004393","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004393","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325199. Pre-qualified high-energy solar candidate."
"Frito-Lay, Inc. - Perry Plant","Kathleen","GA","epa_ghgrp","epa-1004898","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004898","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Food manufacturing — 2022 EPA GHG Reporter. NAICS 311919. Pre-qualified high-energy solar candidate."
"Tyson Farms, Inc/ Cuthbert Plant","Cuthbert","GA","epa_ghgrp","epa-1004987","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004987","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Food manufacturing — 2022 EPA GHG Reporter. NAICS 311613. Pre-qualified high-energy solar candidate."
"Pq Corporation - Augusta, Ga","Augusta","GA","epa_ghgrp","epa-1005224","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1005224","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325188. Pre-qualified high-energy solar candidate."
"Cargill","Gainesville","GA","epa_ghgrp","epa-1005813","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1005813","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Food manufacturing — 2022 EPA GHG Reporter. NAICS 311224. Pre-qualified high-energy solar candidate."
"Dsm Chemicals North America Incorporated","Augusta","GA","epa_ghgrp","epa-1006428","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1006428","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325199. Pre-qualified high-energy solar candidate."
"Flint Hills Resources Camilla, Llc","Pelham","GA","epa_ghgrp","epa-1006863","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1006863","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325193. Pre-qualified high-energy solar candidate."
"Armstrong World Industries Inc","Macon","GA","epa_ghgrp","epa-1006883","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1006883","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 339999. Pre-qualified high-energy solar candidate."
"Tyson Poultry, Inc., Cumming Api","Cumming","GA","epa_ghgrp","epa-1007915","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1007915","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Food manufacturing — 2022 EPA GHG Reporter. NAICS 311613. Pre-qualified high-energy solar candidate."
"American Proteins - Ball Ground","Ball Ground","GA","epa_ghgrp","epa-1010126","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1010126","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Food manufacturing — 2022 EPA GHG Reporter. NAICS 311613. Pre-qualified high-energy solar candidate."
"Hillphoenix Inc.","Conyers","GA","epa_ghgrp","epa-1010156","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1010156","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 333415. Pre-qualified high-energy solar candidate."
"Kia Georgia, Inc.","West Point","GA","epa_ghgrp","epa-1011199","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011199","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 336110. Pre-qualified high-energy solar candidate."
"Tyson Farms, Inc./Alma Plant","Alma","GA","epa_ghgrp","epa-1011723","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011723","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Food manufacturing — 2022 EPA GHG Reporter. NAICS 311613. Pre-qualified high-energy solar candidate."
"Koch Foods Of Pine Mountain Valley","Pine Mountain Valley","GA","epa_ghgrp","epa-1011785","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011785","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Food manufacturing — 2022 EPA GHG Reporter. NAICS 311615. Pre-qualified high-energy solar candidate."
"Toyota Industries Compressor Parts America, Co.","Pendergrass","GA","epa_ghgrp","epa-1011849","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011849","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 336391. Pre-qualified high-energy solar candidate."
"Adm Valdosta","Valdosta","GA","epa_ghgrp","epa-1011961","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011961","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Food manufacturing — 2022 EPA GHG Reporter. NAICS 311224. Pre-qualified high-energy solar candidate."
"Rms Of Georgia, Llc","Alpharetta","GA","epa_ghgrp","epa-1013013","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013013","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325120. Pre-qualified high-energy solar candidate."
"Darling Ingredients Inc.","East Dublin","GA","epa_ghgrp","epa-1013117","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013117","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Food manufacturing — 2022 EPA GHG Reporter. NAICS 311613. Pre-qualified high-energy solar candidate."
"Bonnell Aluminum, Inc.","Newnan","GA","epa_ghgrp","epa-1013336","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013336","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331318. Pre-qualified high-energy solar candidate."
"Pinova Inc.","Brunswick","GA","epa_ghgrp","epa-1014400","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1014400","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Chemical manufacturing — 2022 EPA GHG Reporter. NAICS 325194. Pre-qualified high-energy solar candidate."
"Sk Battery America","Commerce","GA","epa_ghgrp","epa-1014548","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1014548","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 335910. Pre-qualified high-energy solar candidate."
"Vmc Specialty Alloys Llc","Adairsville","GA","epa_ghgrp","epa-1015119","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1015119","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Heavy manufacturing — 2022 EPA GHG Reporter. NAICS 331314. Pre-qualified high-energy solar candidate."
"Concretesouth","Palmetto","GA","osm_industrial","osm-34770692","https://www.openstreetmap.org/way/osm-34770692","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Concrete_plant building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Argos Usa Llc","Atlanta","GA","osm_industrial","osm-34770716","https://www.openstreetmap.org/way/osm-34770716","333","Heavy Manufacturing","80","high","corporate","direct_purchase","industrial_shift","1140","1717661","223296","5.1","2889759","","","","","Cement_plant building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
