company,city,state,source,source_id,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,pitch_angle
"Florida Gas Transmission Company - Melbourne","West Melbourne","FL","epa_ghgrp","epa-1002826","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Florida Gas Transmission Company - Munson","Milton","FL","epa_ghgrp","epa-1002837","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Florida Gas Transmission Company - Orlando","Orlando","FL","epa_ghgrp","epa-1002838","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Florida Gas Transmission Company - Perry Station","Perry","FL","epa_ghgrp","epa-1002841","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Florida Gas Transmission Company - Quincy","Quincy","FL","epa_ghgrp","epa-1002844","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Central County Solid Waste Disposal Complex","Nokomis","FL","epa_ghgrp","epa-1002899","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Bee Ridge Landfill","Sarasota","FL","epa_ghgrp","epa-1002901","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Lee/Hendry County Regional Solid Waste Disposal Facility","Felda","FL","epa_ghgrp","epa-1002990","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"City Of Leesburg Gas Ldc","Leesburg","FL","epa_ghgrp","epa-1003030","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Gold Bond - Apl Plant","Gibsonton","FL","epa_ghgrp","epa-1003042","","","","","","","","600","904032","108484","6.1","1295622","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327420. Pre-qualified high-energy solar candidate."
"Fpl Transmission And Distribution System","Riviera Beach","FL","epa_ghgrp","epa-1003060","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221121. Pre-qualified high-energy solar candidate."
"Florida Gas Transmission Company - Trenton","Trenton","FL","epa_ghgrp","epa-1003148","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Florida Gas Transmission Company - W Palm","West Palm Beach","FL","epa_ghgrp","epa-1003189","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Covanta Lake Ii Inc","Okahumpka","FL","epa_ghgrp","epa-1003242","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562213. Pre-qualified high-energy solar candidate."
"Pcsw Resource Recovery Facility","Spring Hill","FL","epa_ghgrp","epa-1003243","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562213. Pre-qualified high-energy solar candidate."
"Brooksville South Cement Plant","Brooksville","FL","epa_ghgrp","epa-1003303","","","","","","","","600","904032","108484","6.1","1295622","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327310. Pre-qualified high-energy solar candidate."
"Winfield Solid Waste Facility","Lake City","FL","epa_ghgrp","epa-1003536","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Broward County Landfill","Fort Lauderdale","FL","epa_ghgrp","epa-1003543","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Southeast County Landfill","Lithia","FL","epa_ghgrp","epa-1003560","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Okeechobee Landfill","Okeechobee","FL","epa_ghgrp","epa-1003619","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"East Duval Slf (Greenfield Creek)","Jacksonville","FL","epa_ghgrp","epa-1003723","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Florida Gas Transmission Company - Silver Springs","Silver Springs","FL","epa_ghgrp","epa-1003725","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Florida Gas Transmission Company - Thonotosassa","Thonotosassa","FL","epa_ghgrp","epa-1003729","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Brooksville North Cement Plant","Brooksville","FL","epa_ghgrp","epa-1003872","","","","","","","","600","904032","108484","6.1","1295622","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327310. Pre-qualified high-energy solar candidate."
"Suwannee American Cement Company, Llc","Sumterville","FL","epa_ghgrp","epa-1003883","","","","","","","","600","904032","108484","6.1","1295622","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327310. Pre-qualified high-energy solar candidate."
"Citrus Co Central Landfill","Lecanto","FL","epa_ghgrp","epa-1003957","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Wheelabrator North Broward","Pompano Beach","FL","epa_ghgrp","epa-1004185","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562213. Pre-qualified high-energy solar candidate."
"Florida City Gas","Rockledge","FL","epa_ghgrp","epa-1004229","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Hillsborough Heights Lf","Seffner","FL","epa_ghgrp","epa-1004278","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Tom G.Smith Power Plant","Lake Worth","FL","epa_ghgrp","epa-1004420","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 237130. Pre-qualified high-energy solar candidate."
"Jea Transmission & Distribution System","Jacksonville","FL","epa_ghgrp","epa-1004443","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221122. Pre-qualified high-energy solar candidate."
"Wheelabrator South Broward, Inc - Resource Recovery Facility","Ft. Lauderdale","FL","epa_ghgrp","epa-1004531","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562213. Pre-qualified high-energy solar candidate."
"Mckay Bay Facility","Tampa","FL","epa_ghgrp","epa-1004572","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562213. Pre-qualified high-energy solar candidate."
"Bay County Waste - To - Energy Facility","Panama City","FL","epa_ghgrp","epa-1004618","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562213. Pre-qualified high-energy solar candidate."
"58th St Lf (Main County Lf)","Miami","FL","epa_ghgrp","epa-1004680","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"South Dade Solid Waste Disposal Facility","Goulds","FL","epa_ghgrp","epa-1004682","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Cedar Trails Class Iii","Bartow","FL","epa_ghgrp","epa-1004750","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"J.E.D. Solid Waste Management Facility","St. Cloud","FL","epa_ghgrp","epa-1004752","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Cemex Miami","Miami","FL","epa_ghgrp","epa-1004758","","","","","","","","600","904032","108484","6.1","1295622","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327310. Pre-qualified high-energy solar candidate."
"Lena Road Class I Landfill","Bradenton","FL","epa_ghgrp","epa-1004913","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Anchor Glass Container Corporation. - Plant 07","Jacksonville","FL","epa_ghgrp","epa-1004941","","","","","","","","600","904032","108484","6.1","1295622","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327213. Pre-qualified high-energy solar candidate."
"Brevard Co Board Of County Commissioners","Cocoa","FL","epa_ghgrp","epa-1005023","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Southport Road Slf","Kissimmee","FL","epa_ghgrp","epa-1005089","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Volusia Solid Waste Management Division","Port Orange","FL","epa_ghgrp","epa-1005328","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Argos Cement Llc","Newberry","FL","epa_ghgrp","epa-1005458","","","","","","","","600","904032","108484","6.1","1295622","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327310. Pre-qualified high-energy solar candidate."
"New River Solid Waste Association","Raiford","FL","epa_ghgrp","epa-1005630","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Perdido Landfill Construction - Phase 5","Cantonment","FL","epa_ghgrp","epa-1005656","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Florida State University","Tallahassee","FL","epa_ghgrp","epa-1005785","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 611310. Pre-qualified high-energy solar candidate."
"Aucilla Area Solid Waste Facility","Greenville","FL","epa_ghgrp","epa-1005810","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Lake Apopka Natural Gas District","Winter Garden","FL","epa_ghgrp","epa-1005876","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Hillsborough County Resource Recovery Facility","Tampa","FL","epa_ghgrp","epa-1005920","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562213. Pre-qualified high-energy solar candidate."
"Martin County Solid Waste Transfer And Recycling Facility","Palm City","FL","epa_ghgrp","epa-1005942","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Desoto County Energy Park","Arcadia","FL","epa_ghgrp","epa-1006035","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Putnam County Central Landfill","Palatka","FL","epa_ghgrp","epa-1006049","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Anheuser-Busch Llc","Jacksonville","FL","epa_ghgrp","epa-1006147","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 312120. Pre-qualified high-energy solar candidate."
"Jacksonville N Sanitary Landfill","Jacksonville","FL","epa_ghgrp","epa-1006191","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"North Dade Landfill Miami-Dade Solid Waste Management","Miami","FL","epa_ghgrp","epa-1006292","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Florida Public Utilities","West Palm Beach","FL","epa_ghgrp","epa-1006381","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Dyer Boulevard Landfill (Dyer Park)","West Palm Beach","FL","epa_ghgrp","epa-1006389","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Orlando Utilities Commission Transmission And Distribution","Orlando","FL","epa_ghgrp","epa-1006480","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221121. Pre-qualified high-energy solar candidate."
"Toytown Slf","St Petersburg","FL","epa_ghgrp","epa-1006532","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"New Hope Power Company","South Bay","FL","epa_ghgrp","epa-1006560","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221117. Pre-qualified high-energy solar candidate."
"St. Johns River Power","Jacksonville","FL","epa_ghgrp","epa-1006587","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Indian River (683)","Titusville","FL","epa_ghgrp","epa-1006591","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"West Nassau Sanitary Landfill","Callahan","FL","epa_ghgrp","epa-1006597","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Shady Hills","Shady Hills","FL","epa_ghgrp","epa-1006678","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Gulf Clean Energy Center","Pensacola","FL","epa_ghgrp","epa-1006702","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Santa Rosa Energy Center","Pace","FL","epa_ghgrp","epa-1006707","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"City Of Sunrise Gas Department","Sunrise","FL","epa_ghgrp","epa-1006716","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Teco Peoples Gas","Tampa","FL","epa_ghgrp","epa-1006771","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Sanford","Debary","FL","epa_ghgrp","epa-1006802","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Oleander Power Project","Cocoa","FL","epa_ghgrp","epa-1006808","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Leon County Landfill","Tallahassee","FL","epa_ghgrp","epa-1006816","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Polk County - North Central Landfill","Winter Haven","FL","epa_ghgrp","epa-1006859","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Marion County Baseline Landfill Solid Waste Transfer Station","Ocala","FL","epa_ghgrp","epa-1006881","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Westrock Cp, Llc - Panama City Mill (Formerly Rocktenn)","Panama City","FL","epa_ghgrp","epa-1006958","","","","","","","","600","904032","108484","6.1","1295622","","Pulp & paper — 2022 EPA GHG Reporter. NAICS 322110. Pre-qualified high-energy solar candidate."
"Tarmac Pennsuco Complex","Medley","FL","epa_ghgrp","epa-1007052","","","","","","","","600","904032","108484","6.1","1295622","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327310. Pre-qualified high-energy solar candidate."
"Gulfstream Station 420","Palmetto","FL","epa_ghgrp","epa-1007080","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Sandler Rd Slf","Jacksonville","FL","epa_ghgrp","epa-1007091","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Georgia Pacific Palatka Llc","Palatka","FL","epa_ghgrp","epa-1007135","","","","","","","","600","904032","108484","6.1","1295622","","Pulp & paper — 2022 EPA GHG Reporter. NAICS 322120. Pre-qualified high-energy solar candidate."
"Clearwater Gas System","Clearwater","FL","epa_ghgrp","epa-1007136","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Turkey Point","Homestead","FL","epa_ghgrp","epa-1007159","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"West County Energy Center","Loxahatchee","FL","epa_ghgrp","epa-1007171","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Arvah B Hopkins","Tallahassee","FL","epa_ghgrp","epa-1007189","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"St. Lucie County Baling And Recycling Facility","Ft. Pierce","FL","epa_ghgrp","epa-1007219","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Anclote Power Plant","Holiday","FL","epa_ghgrp","epa-1007246","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Quantum Auburndale Power L.P.","Auburndale","FL","epa_ghgrp","epa-1007248","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Manatee","Parrish","FL","epa_ghgrp","epa-1007255","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Stanton A","Orlando","FL","epa_ghgrp","epa-1007317","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"G E Turner Power Plant","Enterprise","FL","epa_ghgrp","epa-1007373","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Scholz Electric Generating Plant","Sneads","FL","epa_ghgrp","epa-1007432","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Lauderdale","Fort Lauderdale","FL","epa_ghgrp","epa-1007471","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Cape Canaveral","Cocoa","FL","epa_ghgrp","epa-1007650","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Palm Beach Renewable Energy Park (Pbrep)","West Palm Beach","FL","epa_ghgrp","epa-1007820","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Westrock Cp, Llc - Seminole Mill (Formerly Smurfit-Stone)","Jacksonville","FL","epa_ghgrp","epa-1007846","","","","","","","","600","904032","108484","6.1","1295622","","Pulp & paper — 2022 EPA GHG Reporter. NAICS 322130. Pre-qualified high-energy solar candidate."
"Naples Landfill","Naples","FL","epa_ghgrp","epa-1007855","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Monarch Hill","Pompano Beach","FL","epa_ghgrp","epa-1007856","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Medley Landfill","Medley","FL","epa_ghgrp","epa-1007857","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Reedy Creek Improvement District/Walt Disney World Resort","Lake Buena Vista","FL","epa_ghgrp","epa-1007870","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 713110. Pre-qualified high-energy solar candidate."
"Trail Ridge Landfill Inc","Baldwin","FL","epa_ghgrp","epa-1007897","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Springhill Regional Landfill","Campbellton","FL","epa_ghgrp","epa-1007898","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Putnam","East Palatka","FL","epa_ghgrp","epa-1007982","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Gulf Coast Rdf","Fort Myers","FL","epa_ghgrp","epa-1007991","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Orange County Landfill","Orlando","FL","epa_ghgrp","epa-1008215","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Dade County Resources Recovery","Miami","FL","epa_ghgrp","epa-1009077","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562213. Pre-qualified high-energy solar candidate."
"T&D Florida","Saint Petersburg","FL","epa_ghgrp","epa-1009537","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Tampa Electric Company","Tampa","FL","epa_ghgrp","epa-1009645","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221121. Pre-qualified high-energy solar candidate."
"Rayonier Performance Fibers Llc - Yulee Landfill","Yulee","FL","epa_ghgrp","epa-1010287","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"International Paper Rock Crossing Landfill","Cantonment","FL","epa_ghgrp","epa-1010299","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"George E. Warren Corporation","Vero Beach","FL","epa_ghgrp","epa-1010416","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 424720. Pre-qualified high-energy solar candidate."
"Oxbow Carbon & Mineral Holdings, Inc","West Palm Beach","FL","epa_ghgrp","epa-1010456","","","","","","","","600","904032","108484","6.1","1295622","","Petroleum refining — 2022 EPA GHG Reporter. NAICS 324199. Pre-qualified high-energy solar candidate."
"Siemens Energy, Inc.","Orlando","FL","epa_ghgrp","epa-1010627","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 541330. Pre-qualified high-energy solar candidate."
"World Fuel Services Corporation","Miami","FL","epa_ghgrp","epa-1010720","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 424720. Pre-qualified high-energy solar candidate."
"Breitburn Florida Llc","Immokalee","FL","epa_ghgrp","epa-1010765","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211120. Pre-qualified high-energy solar candidate."
"Automart Distributors Inc Dba Refrigerants Plus","Pompano Beach","FL","epa_ghgrp","epa-1010941","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 424690. Pre-qualified high-energy solar candidate."
"Deerhaven Renewable","Gainesville","FL","epa_ghgrp","epa-1011204","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"E I Du Pont De Nemours & Co - Trail Ridge","Starke","FL","epa_ghgrp","epa-1011559","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212299. Pre-qualified high-energy solar candidate."
"Reficenter Of Miami Inc.","Miami","FL","epa_ghgrp","epa-1011796","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 423740. Pre-qualified high-energy solar candidate."
"Tradequim Llc","Fort Lauderdale","FL","epa_ghgrp","epa-1011835","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 424690. Pre-qualified high-energy solar candidate."
"Wharf Enterprises Llc","Miami","FL","epa_ghgrp","epa-1011985","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 424690. Pre-qualified high-energy solar candidate."
"A.C.M.S., Inc.","Lake Panasoffkee","FL","epa_ghgrp","epa-1012058","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Bmp International, Inc","Tampa","FL","epa_ghgrp","epa-1012123","","","","","","","","600","904032","108484","6.1","1295622","","Industrial facility — 2022 EPA GHG Reporter. NAICS 425120. Pre-qualified high-energy solar candidate."
"Fsd Group Llc","Miami","FL","epa_ghgrp","epa-1012137","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221330. Pre-qualified high-energy solar candidate."
"Alexander Orr, Jr. Water Treatment Plant","Miami","FL","epa_ghgrp","epa-1012573","","","","","","","","600","904032","108484","6.1","1295622","","Power generation — 2022 EPA GHG Reporter. NAICS 221310. Pre-qualified high-energy solar candidate."
