company,city,state,source,source_id,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,pitch_angle
"Crawford","Chicago","IL","epa_ghgrp","epa-1001518","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Joliet 9","Joliet","IL","epa_ghgrp","epa-1001519","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Kincaid Generation, Llc","Kincaid","IL","epa_ghgrp","epa-1001520","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Powerton","Pekin","IL","epa_ghgrp","epa-1001521","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Waukegan","Waukegan","IL","epa_ghgrp","epa-1001522","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Will County","Romeoville","IL","epa_ghgrp","epa-1001523","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Havana","Havana","IL","epa_ghgrp","epa-1001524","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Hennepin Power Station","Hennepin","IL","epa_ghgrp","epa-1001525","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Vermilion Power Station","Oakwood","IL","epa_ghgrp","epa-1001526","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Wood River Power Station","Alton","IL","epa_ghgrp","epa-1001527","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Venice","Venice","IL","epa_ghgrp","epa-1001528","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Dallman","Springfield","IL","epa_ghgrp","epa-1001529","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Marion","Marion","IL","epa_ghgrp","epa-1001530","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Alliance Pipeline Lp-Tampico","Tampico","IL","epa_ghgrp","epa-1001560","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Advanced Disposal Orchard Hills Landfill Inc","Davis Junction","IL","epa_ghgrp","epa-1001637","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Willow Lake Mine","Equality","IL","epa_ghgrp","epa-1001681","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212111. Pre-qualified high-energy solar candidate."
"Gateway Mine","Coulterville","IL","epa_ghgrp","epa-1001683","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212111. Pre-qualified high-energy solar candidate."
"Wildcat Hills Mine","Eldorado","IL","epa_ghgrp","epa-1001686","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212111. Pre-qualified high-energy solar candidate."
"Prairie State Generating Station","Marissa","IL","epa_ghgrp","epa-1001887","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"University Of Illinois","Champaign","IL","epa_ghgrp","epa-1001893","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 611310. Pre-qualified high-energy solar candidate."
"U.S. Doe Argonne National Laboratory","Lemont","IL","epa_ghgrp","epa-1001899","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 541715. Pre-qualified high-energy solar candidate."
"The Peoples Gas Light And Coke Company","Chicago","IL","epa_ghgrp","epa-1001966","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Illinois Landfill Inc","Hoopeston","IL","epa_ghgrp","epa-1002088","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Landcomp Landfill","Ottawa","IL","epa_ghgrp","epa-1002090","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Litchfield-Hillsboro Landfill","Litchfield","IL","epa_ghgrp","epa-1002091","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Blue Mound Compressor Station","Blue Mound","IL","epa_ghgrp","epa-1002092","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Ads/Mclean County Landfill","Bloomington","IL","epa_ghgrp","epa-1002094","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Sangamon Valley Landfill Inc","Springfield","IL","epa_ghgrp","epa-1002096","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Owens-Brockway Glass Container Inc. Plant 09","Streator","IL","epa_ghgrp","epa-1002189","","","","","","","","600","904032","99444","1.8","1615812","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327213. Pre-qualified high-energy solar candidate."
"Livingston Landfill","Pontiac","IL","epa_ghgrp","epa-1002249","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Ngpl Station 311 Hammond, Il","Hammond","IL","epa_ghgrp","epa-1002419","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Settlers Hill Rdf/Midway Landfill","Batavia","IL","epa_ghgrp","epa-1002493","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Whiteside County Landfill","Morrison","IL","epa_ghgrp","epa-1002567","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Viscofan Usa Inc","Danville","IL","epa_ghgrp","epa-1002594","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 326121. Pre-qualified high-energy solar candidate."
"U. S. Silica Company Ottawa Plant","Ottawa","IL","epa_ghgrp","epa-1002694","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212322. Pre-qualified high-energy solar candidate."
"Ngpl Station 310 Centralia, Il","Centralia","IL","epa_ghgrp","epa-1002742","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Ngpl Station 201 Storage, Herscher, Il","Herscher","IL","epa_ghgrp","epa-1002774","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Rock Island Arsenal","Rock Island","IL","epa_ghgrp","epa-1002814","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 928110. Pre-qualified high-energy solar candidate."
"Ngpl Station 206 Storage, St Elmo, Il","St. Elmo","IL","epa_ghgrp","epa-1002839","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Ngpl Station 110 Geneseo, Il","Geneseo","IL","epa_ghgrp","epa-1002930","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Abbott Park Facility","Abbott Park","IL","epa_ghgrp","epa-1002983","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 424210. Pre-qualified high-energy solar candidate."
"Trunkline Gas Co - Johnsonville","Johnsonville","IL","epa_ghgrp","epa-1003071","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Trunkline Gas Co - Joppa","Grand Chain","IL","epa_ghgrp","epa-1003072","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Panhandle Eastern Pipe Line Co - Pleasant Hill","Pleasant Hill","IL","epa_ghgrp","epa-1003111","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Panhandle Eastern Pipe Line Co - Tuscola","Tuscola","IL","epa_ghgrp","epa-1003113","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Trunkline Gas Co - Tuscola","Tuscola","IL","epa_ghgrp","epa-1003126","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Panhandle Eastern Pipe Line Co - Glenarm","Glenarm","IL","epa_ghgrp","epa-1003153","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Gateway Energy & Coke Co Llc","Granite City","IL","epa_ghgrp","epa-1003204","","","","","","","","600","904032","99444","1.8","1615812","","Petroleum refining — 2022 EPA GHG Reporter. NAICS 324199. Pre-qualified high-energy solar candidate."
"Cottonwood Hills Landfill","Marissa","IL","epa_ghgrp","epa-1003216","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"North Shore Gas Company","Chicago","IL","epa_ghgrp","epa-1003359","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Continental Tire The Americas, Llc","Mount Vernon","IL","epa_ghgrp","epa-1003416","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 326211. Pre-qualified high-energy solar candidate."
"Titan Tire Corporation Of Freeport","Freeport","IL","epa_ghgrp","epa-1003486","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 326211. Pre-qualified high-energy solar candidate."
"Chain Of Rocks Recycling & Disposal","Granite City","IL","epa_ghgrp","epa-1003509","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Knox County Landfill","Oneida","IL","epa_ghgrp","epa-1003516","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Wedron Complex (Wedron Silica Co & Technisand Wedron)","Wedron","IL","epa_ghgrp","epa-1003526","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212322. Pre-qualified high-energy solar candidate."
"Johns Manville","Rockdale","IL","epa_ghgrp","epa-1003567","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 321219. Pre-qualified high-energy solar candidate."
"Lake Landfill","Northbrook","IL","epa_ghgrp","epa-1003588","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Lee County Landfill","Dixon","IL","epa_ghgrp","epa-1003627","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Upper Rock Island County Landfill","East Moline","IL","epa_ghgrp","epa-1003696","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Roxana Landfill","Roxana","IL","epa_ghgrp","epa-1003697","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Winnebago Energy Center Llc","Rockford","IL","epa_ghgrp","epa-1003731","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221119. Pre-qualified high-energy solar candidate."
"31st Street Landfill","Westchester","IL","epa_ghgrp","epa-1003742","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Des Plaines Landfill","Des Plaines","IL","epa_ghgrp","epa-1003743","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Beecher Landfill","Beecher","IL","epa_ghgrp","epa-1003744","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Afton Chemical Corp","Sauget","IL","epa_ghgrp","epa-1003853","","","","","","","","600","904032","99444","1.8","1615812","","Petroleum refining — 2022 EPA GHG Reporter. NAICS 324191. Pre-qualified high-energy solar candidate."
"Peoria/City-County Landfill #1 And #2","Brimfield","IL","epa_ghgrp","epa-1003986","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Gplc Joliet Sales","Joliet","IL","epa_ghgrp","epa-1003995","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Mgt Potomac 2118","Potomac","IL","epa_ghgrp","epa-1004002","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Brickyard Disposal Landfill","Danville","IL","epa_ghgrp","epa-1004026","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Southern Illinois Regional Landfill","Desoto","IL","epa_ghgrp","epa-1004027","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Quad Cities Landfill Phase Iv","Milan","IL","epa_ghgrp","epa-1004059","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Pilkington N.A.","Ottawa","IL","epa_ghgrp","epa-1004072","","","","","","","","600","904032","99444","1.8","1615812","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327211. Pre-qualified high-energy solar candidate."
"Fuyao Glass Illinois Inc.","Decatur","IL","epa_ghgrp","epa-1004085","","","","","","","","600","904032","99444","1.8","1615812","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327211. Pre-qualified high-energy solar candidate."
"Nicor Gas","Naperville","IL","epa_ghgrp","epa-1004163","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Pactiv Llc","Bolingbrook","IL","epa_ghgrp","epa-1004260","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 326140. Pre-qualified high-energy solar candidate."
"Western Illinois University","Macomb","IL","epa_ghgrp","epa-1004271","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 611310. Pre-qualified high-energy solar candidate."
"Modern Landfill","Belleville","IL","epa_ghgrp","epa-1004311","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Nicor Gas Ancona","Streator","IL","epa_ghgrp","epa-1004322","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Belleville Landfill","Belleville","IL","epa_ghgrp","epa-1004353","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Northwestern University","Evanston","IL","epa_ghgrp","epa-1004520","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 611310. Pre-qualified high-energy solar candidate."
"Northwestern University Chicago Campus","Chicago","IL","epa_ghgrp","epa-1004522","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 611310. Pre-qualified high-energy solar candidate."
"Morris Community Landfill","Morris","IL","epa_ghgrp","epa-1004541","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Bond County Landfill","Greenville","IL","epa_ghgrp","epa-1004601","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"West End Disposal Facility","Thompsonville","IL","epa_ghgrp","epa-1004627","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"University Of Illinois At Chicago","Chicago","IL","epa_ghgrp","epa-1004756","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 611310. Pre-qualified high-energy solar candidate."
"Anr Pipeline New Windsor Cs","New Windsor","IL","epa_ghgrp","epa-1004769","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Streator Area Landfill","Streator","IL","epa_ghgrp","epa-1004806","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Peoples Gas Light And Coke Co","Fisher","IL","epa_ghgrp","epa-1004844","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Alto Icp, Llc","Pekin","IL","epa_ghgrp","epa-1004861","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 312140. Pre-qualified high-energy solar candidate."
"Landfill 33 Ltd","Effingham","IL","epa_ghgrp","epa-1004887","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"St Marys Cement Inc-Dixon Plant","Dixon","IL","epa_ghgrp","epa-1004899","","","","","","","","600","904032","99444","1.8","1615812","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327310. Pre-qualified high-energy solar candidate."
"Rochelle Municipal Landfill","Rochelle","IL","epa_ghgrp","epa-1004936","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Anr Pipeline Sandwich Cs","Sandwich","IL","epa_ghgrp","epa-1004937","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Vector Pipeline Lp Joliet","Elwood","IL","epa_ghgrp","epa-1004992","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Jo-Carroll Energy, Inc.","Elizabeth","IL","epa_ghgrp","epa-1005143","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221122. Pre-qualified high-energy solar candidate."
"Liberty Utilities - Virden Office","Virden","IL","epa_ghgrp","epa-1005747","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Calumet Energy Team, Llc","Chicago","IL","epa_ghgrp","epa-1005756","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Aux Sable Liquid Products Inc","Morris","IL","epa_ghgrp","epa-1005770","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 211130. Pre-qualified high-energy solar candidate."
"Chicago O'Hare International Airport","Chicago","IL","epa_ghgrp","epa-1005841","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 488119. Pre-qualified high-energy solar candidate."
"University Of Chicago","Chicago","IL","epa_ghgrp","epa-1005868","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 611310. Pre-qualified high-energy solar candidate."
"Indian Creek Landfill #2","Hopedale","IL","epa_ghgrp","epa-1005916","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Rain Cii Carbon Llc - Robinson Calcining Plant","Robinson","IL","epa_ghgrp","epa-1005939","","","","","","","","600","904032","99444","1.8","1615812","","Petroleum refining — 2022 EPA GHG Reporter. NAICS 324199. Pre-qualified high-energy solar candidate."
"Washington Mills Hennepin Inc.","Hennepin","IL","epa_ghgrp","epa-1005944","","","","","","","","600","904032","99444","1.8","1615812","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327910. Pre-qualified high-energy solar candidate."
"Zion Landfill","Zion","IL","epa_ghgrp","epa-1005985","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Exxonmobil Oil Joliet Refinery","Channahon","IL","epa_ghgrp","epa-1006068","","","","","","","","600","904032","99444","1.8","1615812","","Petroleum refining — 2022 EPA GHG Reporter. NAICS 324110. Pre-qualified high-energy solar candidate."
"Prairie View Recycling & Disposal Fac","Wilmington","IL","epa_ghgrp","epa-1006176","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Navistar Inc","Melrose Park","IL","epa_ghgrp","epa-1006190","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 541380. Pre-qualified high-energy solar candidate."
"Tazewell Recycling & Disposal Facility","East Peoria","IL","epa_ghgrp","epa-1006204","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Wm Of Il - Greene Valley Rdf","Naperville","IL","epa_ghgrp","epa-1006207","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Five Oaks Recycling & Disposal Facility","Taylorville","IL","epa_ghgrp","epa-1006251","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Ineos Us Chemicals Company  Naperville Campus","Naperville","IL","epa_ghgrp","epa-1006259","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 541380. Pre-qualified high-energy solar candidate."
"Quad Cities Landfill Phase 1&2/3","Milan","IL","epa_ghgrp","epa-1006285","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Congress Development Co Landfill","Hillside","IL","epa_ghgrp","epa-1006289","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Perry Ridge Landfill Inc","Du Quoin","IL","epa_ghgrp","epa-1006306","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Woodland Recycling And Disposal Facility","South Elgin","IL","epa_ghgrp","epa-1006335","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Coles County Landfill","Charleston","IL","epa_ghgrp","epa-1006348","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Land & Lakes Co-Willow Ranch","Romeoville","IL","epa_ghgrp","epa-1006349","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Winnebago Landfill","Rockford","IL","epa_ghgrp","epa-1006358","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"University Park Energy","University Park","IL","epa_ghgrp","epa-1006403","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Kankakee Rdf","Chebanse","IL","epa_ghgrp","epa-1006418","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Geneva Energy Llc","Ford Heights","IL","epa_ghgrp","epa-1006422","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Advanced Tri-Gen Power Systems, Llc","Chillicothe","IL","epa_ghgrp","epa-1006553","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Rockford Energy Center","Rockford","IL","epa_ghgrp","epa-1006554","","","","","","","","600","904032","99444","1.8","1615812","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Mounds Production Company, Llc","Mounds","IL","epa_ghgrp","epa-1006606","","","","","","","","600","904032","99444","1.8","1615812","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212325. Pre-qualified high-energy solar candidate."
"Illinois Cement Co","Lasalle","IL","epa_ghgrp","epa-1006738","","","","","","","","600","904032","99444","1.8","1615812","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327310. Pre-qualified high-energy solar candidate."
