company,city,state,source,source_id,provenance_url,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,script_cfo,script_facilities,script_sustainability,pitch_angle
"Phoenix Cement Company\S Clarkdale Facility","Clarkdale","AZ","epa_ghgrp","epa-1003643","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003643","","","","","","","","600","904032","117524","5.6","1458342","","","","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327310. Pre-qualified high-energy solar candidate."
"City Of Glendale - Landfill","Glendale","AZ","epa_ghgrp","epa-1003683","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003683","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Gila River Power Station Switchyard","Gila Bend","AZ","epa_ghgrp","epa-1003761","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1003761","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Apache Junction Landfill","Apache Junction","AZ","epa_ghgrp","epa-1004003","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004003","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"La Paz County Landfill","Parker","AZ","epa_ghgrp","epa-1004056","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004056","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Lake Havasu Landfill","Lake Havasu City","AZ","epa_ghgrp","epa-1004093","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004093","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Sr 85 Landfill","Buckeye","AZ","epa_ghgrp","epa-1004121","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004121","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"City Of Flagstaff - Cinder Lake Landfill","Flagstaff","AZ","epa_ghgrp","epa-1004132","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004132","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Southwest Regional Landfill","Buckeye","AZ","epa_ghgrp","epa-1004240","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004240","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"City Of Phoenix - Skunk Creek Landfill","Phoenix","AZ","epa_ghgrp","epa-1004261","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004261","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Tangerine Landfill","Marana","AZ","epa_ghgrp","epa-1004876","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004876","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Mohave Valley Landfill","Fort Mohave","AZ","epa_ghgrp","epa-1004980","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1004980","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Navajo Tribal Utility Authority - Arizona","Fort Defiance","AZ","epa_ghgrp","epa-1005664","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1005664","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Navajo Tribal Utility Authority - New Mexico","Fort Defiance","AZ","epa_ghgrp","epa-1005670","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1005670","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Station #3 - Leupp Cmp Stn","Leupp","AZ","epa_ghgrp","epa-1005684","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1005684","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Apache Station","Cochise","AZ","epa_ghgrp","epa-1005949","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1005949","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Arizona State University","Tempe","AZ","epa_ghgrp","epa-1006199","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1006199","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 611310. Pre-qualified high-energy solar candidate."
"Cactus Landfill","Eloy","AZ","epa_ghgrp","epa-1006201","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1006201","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Naturesweet Usa Llc. - Willcox Facility","Willcox","AZ","epa_ghgrp","epa-1006206","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1006206","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 111419. Pre-qualified high-energy solar candidate."
"City Of Phoenix 27th Ave Landfill","Phoenix","AZ","epa_ghgrp","epa-1006280","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1006280","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Freeport-Mcmoran Morenci","Morenci","AZ","epa_ghgrp","epa-1006378","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1006378","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212230. Pre-qualified high-energy solar candidate."
"University Of Arizona","Tucson","AZ","epa_ghgrp","epa-1006446","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1006446","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 611310. Pre-qualified high-energy solar candidate."
"South Yuma County Landfill","Yuma","AZ","epa_ghgrp","epa-1006485","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1006485","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Novo Biopower","Snowflake","AZ","epa_ghgrp","epa-1006649","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1006649","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221117. Pre-qualified high-energy solar candidate."
"Calportland Company Rillito Plant","Rillito","AZ","epa_ghgrp","epa-1006669","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1006669","","","","","","","","600","904032","117524","5.6","1458342","","","","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327310. Pre-qualified high-energy solar candidate."
"Lhoist North America","Peach Springs","AZ","epa_ghgrp","epa-1006911","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1006911","","","","","","","","600","904032","117524","5.6","1458342","","","","","Cement / glass — 2022 EPA GHG Reporter. NAICS 327410. Pre-qualified high-energy solar candidate."
"Station #2 - Flagstaff Cmp Stn","Bellemont","AZ","epa_ghgrp","epa-1006931","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1006931","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Coronado Generating Station","St Johns","AZ","epa_ghgrp","epa-1007103","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1007103","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"De Moss Petrie Generating Station","Tucson","AZ","epa_ghgrp","epa-1007187","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1007187","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Agua Fria Generating Station","Glendale","AZ","epa_ghgrp","epa-1007206","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1007206","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"City Of Chandler Landfill","Chandler","AZ","epa_ghgrp","epa-1007279","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1007279","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Ocotillo Power Plant","Tempe","AZ","epa_ghgrp","epa-1007299","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1007299","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Epng Station 6794 Williams, Az","Williams","AZ","epa_ghgrp","epa-1007437","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1007437","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Lone Cactus Landfill","Phoenix","AZ","epa_ghgrp","epa-1007543","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1007543","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Butterfield Station Landfill","Mobile","AZ","epa_ghgrp","epa-1007815","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1007815","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Gray Wolf Regional Landfill","Dewey","AZ","epa_ghgrp","epa-1007862","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1007862","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Coolidge Generating Station","Randolph","AZ","epa_ghgrp","epa-1007962","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1007962","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Copper Mountain Landfill","Wellton","AZ","epa_ghgrp","epa-1007963","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1007963","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"City Of Mesa","Mesa","AZ","epa_ghgrp","epa-1008098","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1008098","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221210. Pre-qualified high-energy solar candidate."
"Tucson Electric Power Company","Tucson","AZ","epa_ghgrp","epa-1008193","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1008193","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221122. Pre-qualified high-energy solar candidate."
"Epng Station 6770 Oracle, Az","Oracle","AZ","epa_ghgrp","epa-1008239","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1008239","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Yuma Cogeneration Associates","Yuma","AZ","epa_ghgrp","epa-1009168","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1009168","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221112. Pre-qualified high-energy solar candidate."
"Epng Station 6719 Dutch Flat, Az","Yucca","AZ","epa_ghgrp","epa-1009341","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1009341","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Arizona Public Service Company","Phoenix","AZ","epa_ghgrp","epa-1009780","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1009780","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221121. Pre-qualified high-energy solar candidate."
"North Baja Ehrenberg Cs","Ehrenberg","AZ","epa_ghgrp","epa-1009781","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1009781","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Salt River Project - T & D Equipment","Tempe","AZ","epa_ghgrp","epa-1009888","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1009888","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221121. Pre-qualified high-energy solar candidate."
"On Semiconductor","Phoenix","AZ","epa_ghgrp","epa-1010158","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1010158","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 551114. Pre-qualified high-energy solar candidate."
"Southwest Transmission Cooperative, Inc.","Benson","AZ","epa_ghgrp","epa-1010225","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1010225","","","","","","","","600","904032","117524","5.6","1458342","","","","","Power generation — 2022 EPA GHG Reporter. NAICS 221121. Pre-qualified high-energy solar candidate."
"Epng Station 6702 Cimarron, Az","Willcox","AZ","epa_ghgrp","epa-1011001","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011001","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Epng Station 6701 Tom Mix, Az","Saddlebrook","AZ","epa_ghgrp","epa-1011002","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011002","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Epng Station 6795 Willcox, Az","Willcox","AZ","epa_ghgrp","epa-1011003","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011003","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Mineral Park Mine","Golden Valley","AZ","epa_ghgrp","epa-1011200","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011200","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 212230. Pre-qualified high-energy solar candidate."
"Epng Station 6715 Dilkon, Az","Dilkon","AZ","epa_ghgrp","epa-1011379","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011379","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Epng Station 6711 Casa Grande, Az","Maricopa","AZ","epa_ghgrp","epa-1011458","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1011458","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Epng Station San Simon, Az","San Simon","AZ","epa_ghgrp","epa-1012916","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1012916","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Marana Regional Landfill","Marana","AZ","epa_ghgrp","epa-1013218","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013218","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Durham Regional Landfill","Florence","AZ","epa_ghgrp","epa-1013630","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013630","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 562212. Pre-qualified high-energy solar candidate."
"Northern Arizona University","Flagstaff","AZ","epa_ghgrp","epa-1013754","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013754","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 611310. Pre-qualified high-energy solar candidate."
"Sgp Sierrita Compressor Station","Tucson","AZ","epa_ghgrp","epa-1013838","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1013838","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 486210. Pre-qualified high-energy solar candidate."
"Ability Refrigerants","Phoenix","AZ","epa_ghgrp","epa-1014535","https://ghgdata.epa.gov/ghgp/main.do#/facilityDetail?facilityId=epa-1014535","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial facility — 2022 EPA GHG Reporter. NAICS 424690. Pre-qualified high-energy solar candidate."
"Intel Corporation (Chandler Campus)","Chandler","AZ","osm_industrial","osm-24166495","https://www.openstreetmap.org/way/osm-24166495","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Central Arizona Water Conservation Dist","Phoenix","AZ","osm_industrial","osm-28802018","https://www.openstreetmap.org/way/osm-28802018","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Central Plant","Tempe","AZ","osm_industrial","osm-29215860","https://www.openstreetmap.org/way/osm-29215860","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Moody Substation","Phoenix","AZ","osm_industrial","osm-30140875","https://www.openstreetmap.org/way/osm-30140875","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Arizona Public Service","Tempe","AZ","osm_industrial","osm-30408669","https://www.openstreetmap.org/way/osm-30408669","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Srp Southside Water Service Center","Phoenix","AZ","osm_industrial","osm-32315952","https://www.openstreetmap.org/way/osm-32315952","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Nxp Semiconductors Inc","Phoenix","AZ","osm_industrial","osm-32760863","https://www.openstreetmap.org/way/osm-32760863","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Me Global Inc","Phoenix","AZ","osm_industrial","osm-33015568","https://www.openstreetmap.org/way/osm-33015568","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Phoenix Airport Center","Phoenix","AZ","osm_industrial","osm-35883921","https://www.openstreetmap.org/way/osm-35883921","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Phoenix South Mountain Water Storage","Phoenix","AZ","osm_industrial","osm-68778611","https://www.openstreetmap.org/way/osm-68778611","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Paradise Valley School District Transportation","Phoenix","AZ","osm_industrial","osm-82163097","https://www.openstreetmap.org/way/osm-82163097","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Sumco Usa","Phoenix","AZ","osm_industrial","osm-98331608","https://www.openstreetmap.org/way/osm-98331608","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Wolfe'S Demolition, Llc","Phoenix","AZ","osm_industrial","osm-109835133","https://www.openstreetmap.org/way/osm-109835133","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"R C Lurie Co","Phoenix","AZ","osm_industrial","osm-115856352","https://www.openstreetmap.org/way/osm-115856352","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"S & L Contracting Co","Phoenix","AZ","osm_industrial","osm-122896553","https://www.openstreetmap.org/way/osm-122896553","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Building 9","Phoenix","AZ","osm_industrial","osm-124482118","https://www.openstreetmap.org/way/osm-124482118","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Building 100","Phoenix","AZ","osm_industrial","osm-124482119","https://www.openstreetmap.org/way/osm-124482119","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Building 8","Phoenix","AZ","osm_industrial","osm-124482120","https://www.openstreetmap.org/way/osm-124482120","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Hayden","Scottsdale","AZ","osm_industrial","osm-124482121","https://www.openstreetmap.org/way/osm-124482121","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Roosevelt","Scottsdale","AZ","osm_industrial","osm-124482122","https://www.openstreetmap.org/way/osm-124482122","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Washington Elementary School District Service Center","Phoenix","AZ","osm_industrial","osm-126162630","https://www.openstreetmap.org/way/osm-126162630","","","","","","","","600","904032","117524","5.6","1458342","","","","","Depot building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Flyers Energy Supply Center","Phoenix","AZ","osm_industrial","osm-129620375","https://www.openstreetmap.org/way/osm-129620375","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ernest F Mariani Co.","Phoenix","AZ","osm_industrial","osm-129620376","https://www.openstreetmap.org/way/osm-129620376","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Fiesta Latina","Phoenix","AZ","osm_industrial","osm-129620396","https://www.openstreetmap.org/way/osm-129620396","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Vision Produce Company","Phoenix","AZ","osm_industrial","osm-130280871","https://www.openstreetmap.org/way/osm-130280871","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Forms+Surfaces","Phoenix","AZ","osm_industrial","osm-130280872","https://www.openstreetmap.org/way/osm-130280872","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Baseline Foothills","Phoenix","AZ","osm_industrial","osm-137849644","https://www.openstreetmap.org/way/osm-137849644","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Asu Poly Water Tower","Mesa","AZ","osm_industrial","osm-152163712","https://www.openstreetmap.org/way/osm-152163712","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Park Aldea","Phoenix","AZ","osm_industrial","osm-153309030","https://www.openstreetmap.org/way/osm-153309030","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Warner Commerce Park","Phoenix","AZ","osm_industrial","osm-158716092","https://www.openstreetmap.org/way/osm-158716092","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Basic Drilling Co.","Apache Junction","AZ","osm_industrial","osm-163406954","https://www.openstreetmap.org/way/osm-163406954","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Arizona Frame And Fabrication","Apache Junction","AZ","osm_industrial","osm-163407342","https://www.openstreetmap.org/way/osm-163407342","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Pioneer Landscaping Materials","Apache Junction","AZ","osm_industrial","osm-163407832","https://www.openstreetmap.org/way/osm-163407832","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Apache Stone","Apache Junction","AZ","osm_industrial","osm-163408098","https://www.openstreetmap.org/way/osm-163408098","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cave'S Canopies And Steel","Apache Junction","AZ","osm_industrial","osm-163408384","https://www.openstreetmap.org/way/osm-163408384","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Johnson Stewart Co Llc","Phoenix","AZ","osm_industrial","osm-174868244","https://www.openstreetmap.org/way/osm-174868244","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
